id,fuente,producto_id,sku_id,nombre,marca,precio_ars,precio_lista,disponible,volumen_ml,precio_por_ml,categoria_raw,tipo_producto,linea_tipo,tipo_cabello,url,es_combo
270,Jumbo,3071028,3070598,Acondicionador Dream Liso X 200 Ml Elvive,Elvive,8050.0,665289.0,True,200.0,40.25,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-dream-liso-x-200-ml-elvive/p,False
271,Jumbo,424299,417179,Acondicionador Nutrición Óleo de Coco 700 Ml Plusbelle,Plusbelle,5350.0,442149.0,True,700.0,7.6429,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-plusbelle-esen-oleo-nut-coco-70-2/p,False
272,Jumbo,397902,395637,Acondicionador Sedal Hialurónico Y Vitamina A 340 Ml,Sedal,5434.0,449091.0,True,340.0,15.9824,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-sedal-hialuronico-y-vitamina-a-340-ml-2/p,False
273,Jumbo,3066020,3065977,Acondicionador Anti Caida X 510 Ml Pantene,Pantene,16400.0,1355372.0,True,510.0,32.1569,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-anti-caida-x-510-ml-pantene-2/p,False
274,Jumbo,414736,410437,Acondicionador para Bebé Original 200 Ml Johnson's,Johnson's,7300.0,603306.0,True,200.0,36.5,> Mundo Bebe > Higiene para el Bebe > Higiene del Bebé >,acondicionador,estandar,bebe,https://www.jumbo.com.ar/acondicionador-para-bebe-original-200-ml-johnson-s/p,False
275,Jumbo,407566,403755,Acondicionador Reparación Total Extreme 200 Ml Elvive,Elvive,7450.0,615702.0,True,200.0,37.25,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-elvive-rt5-extreme-200-ml/p,False
276,Jumbo,397914,395649,Acondicionador Hialuronico Y Vitamina A 190 Ml Sedal,Sedal,3900.0,322314.0,True,190.0,20.5263,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-hialuronico-y-vitamina-a-190-ml-sedal/p,False
277,Jumbo,3086639,3085863,Acondicionador Oil Control X 200 Ml Fructis,Fructis,5800.0,479339.0,True,200.0,29.0,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-oil-control-x-200-ml-fructis/p,False
278,Jumbo,414509,410232,Acondicionador Prebióticos + Biotina 190 Ml Sedal,Sedal,3900.0,322314.0,True,190.0,20.5263,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-prebioticos-biotina-190-ml-sedal/p,False
279,Jumbo,398318,396051,Acondicionador Revitalización 300 Ml  Head & Shoulders Acondicionador Head & Shoulders Revitalización 300 Ml,Head & Shoulders,12200.0,1008264.0,True,300.0,40.6667,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-head-shoulders-aceite-de-argan-300-ml/p,False
280,Jumbo,397917,395652,Acondicionador Sedal Hialurónico Y Vitamina A 650 Ml,Sedal,9350.0,772727.0,True,650.0,14.3846,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-sedal-hialuronico-y-vitamina-a-650-ml-2/p,False
281,Jumbo,3087376,3086597,Acondicionador Nutrición Tri-Óleos 650 Ml Dove Acondicionador Dove Nutritri Oleos 650ml,Dove,16700.0,1380165.0,True,650.0,25.6923,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-dove-nutritri-oleos-650ml/p,False
282,Jumbo,393767,391788,Acondicionador Óleo Extraordinario Nutrición 200 Ml Elvive,Elvive,7450.0,615702.0,True,200.0,37.25,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-oleo-extraordinario-nutricion-universal-200ml/p,False
283,Jumbo,3086920,3086144,Tío Nacho Acondicionador Engrosador V2 415 Ml,Suave,11350.0,938017.0,True,415.0,27.3494,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/tio-nacho-acondicionador-engrosador-v2-415-ml-2/p,False
284,Jumbo,3071024,3070595,Acondicionador Dream Liso Anti-frizz 750 Ml Elvive,Elvive,21050.0,1739669.0,True,750.0,28.0667,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-dream-liso-x-750-ml-elvive/p,False
285,Jumbo,1360441,1360025,Acondicionador 3 Minute Miracle Nutrición 170 Ml Pantene,Pantene,9850.0,814050.0,True,170.0,57.9412,> Perfumería > Cuidado Capilar > Reparación y Tratamientos >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-3-minute-miracle-nutricion-170-ml-pantene-2/p,False
286,Jumbo,416912,412456,Acondicionador Óleo Extraordinario Rizos Definidos 200 Ml Elvive,Elvive,7450.0,615702.0,True,200.0,37.25,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,rizado,https://www.jumbo.com.ar/acondicionador-elvive-extraordinario-riso-200-ml/p,False
287,Jumbo,3079026,3078350,Acondicionador Nutre y Crece Bambú 250 Ml Pantene,Pantene,10300.0,851240.0,True,250.0,41.2,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-pantene-bamboo-250ml/p,False
288,Jumbo,3066019,3065976,Acondicionador Anti-Caída Biotinamina B3 250 Ml Pantene,Pantene,10250.0,847107.0,True,250.0,41.0,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-anti-caida-x-250-ml-pantene/p,False
289,Jumbo,1361140,1360545,Acondicionador Keratina Repara y Protege 200 Ml Pantene,Pantene,6600.0,545455.0,True,200.0,33.0,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,tratado,https://www.jumbo.com.ar/acondicionador-keratina-200-ml-pantene/p,False
290,Jumbo,1360448,1360031,Acondicionador Glycolic Gloss Sellador de Brillo 200 Ml Elvive,Elvive,8050.0,665289.0,True,200.0,40.25,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-elvive-glyco-gloss-200ml/p,False
291,Jumbo,3083504,3082779,Acondicionador Brillo Cristalino Glycolic Cristal 200 Ml Elvive,Elvive,8450.0,698347.0,True,200.0,42.25,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-brillo-cristalino-glycolic-cristal-x-200-ml-elvive/p,False
292,Jumbo,1360450,1360033,Acondicionador Glycolic Gloss Sellador de Brillo 400 Ml Elvive,Elvive,13350.0,1103306.0,True,400.0,33.375,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-elvive-glyco-gloss-400ml/p,False
293,Jumbo,407560,403749,Acondicionador Reparación Total 5 Keratin 750 Ml Elvive,Elvive,18600.0,1537190.0,True,750.0,24.8,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-elvive-rt5-keratin-750ml/p,False
294,Jumbo,1360452,1360035,Acondicionador Glyco Gloss Sellador de Brillo 750 Ml Elvive,Elvive,21350.0,1764463.0,True,750.0,28.4667,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-elvive-glyco-gloss-750ml/p,False
295,Jumbo,415585,411169,Acondicionador Revitalización Repara y Hidrata 400 Ml Pantene,Pantene,10300.0,851240.0,True,400.0,25.75,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,seco_danado,https://www.jumbo.com.ar/acondicionador-revitalizacion-400-ml-pantene/p,False
296,Jumbo,401191,398529,Acondicionador Detox Limpia y Purifica 700 Ml Pantene,Pantene,17500.0,1446281.0,True,700.0,25.0,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-detox-limpia-purifica-700-ml-pantene-2/p,False
297,Jumbo,3070161,3069768,Acondicionador Keratina Repara y Protege 250 Ml Pantene,Pantene,10250.0,847107.0,True,250.0,41.0,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,tratado,https://www.jumbo.com.ar/acondicionador-keratina-x-250-ml-pantene-2/p,False
298,Jumbo,397622,395355,Acondicionador Hidra Equilibrante Hialuronico Pure 750 Ml Elvive,Elvive,18600.0,1537190.0,True,750.0,24.8,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-elvive-hialuronico-pure-750-ml/p,False
299,Jumbo,3087375,3086596,Acondicionador Humectación y Coco Antioxi 650 Ml Dove Acondicionador Dove Humectcoco Antioxi 650ml,Dove,16700.0,1380165.0,True,650.0,25.6923,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-dove-humectcoco-antioxi-650ml/p,False
300,Jumbo,3086640,3085864,Acondicionador Goodbye Daños Oil Control 350 Ml Fructis Acondicionador Oil Control X 350 Ml Fructis,Fructis,8550.0,706612.0,True,350.0,24.4286,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-oil-control-x-350-ml-fructis/p,False
301,Jumbo,3065220,3065219,Acondicionador Pro-v Miracles Hidrata 700 Ml Pantene,Pantene,17250.0,1425620.0,True,700.0,24.6429,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,seco_danado,https://www.jumbo.com.ar/acondicionador-pro-v-miracles-hidrata-700-ml-pantene-2/p,False
302,Jumbo,1371393,1369515,Acondicionador Aloe Hidra Clean Hidratación 350 Ml Fructis,Fructis,8250.0,681818.0,True,350.0,23.5714,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,seco_danado,https://www.jumbo.com.ar/acondicionador-fructis-aloe-water-350-ml-2/p,False
303,Jumbo,1362524,1361772,Acondicionador Reparación Total 5 Keratin 200 Ml Elvive,Elvive,7450.0,615702.0,True,200.0,37.25,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-elvive-reparacion-total-5-keratin-200-ml/p,False
304,Jumbo,405287,402222,Acondicionador Hydraliss Hidratación y Frizz 350 Ml Fructis,Fructis,8250.0,681818.0,True,350.0,23.5714,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,seco_danado,https://www.jumbo.com.ar/acondicionador-fructis-hydraliss-350ml/p,False
305,Jumbo,3086925,3086149,Acondicionador Tío Nacho Herbolaria Milenaria V2 415 Ml,Suave,11350.0,938017.0,True,415.0,27.3494,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-tio-nacho-herbolaria-milenaria-v2-415-ml-2/p,False
306,Jumbo,412483,408092,Acondicionador Liso Coco Hidratación Intensa 350 Ml Fructis,Fructis,8250.0,681818.0,True,350.0,23.5714,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,seco_danado,https://www.jumbo.com.ar/acondicionador-fructis-liso-coco-350-ml/p,False
307,Jumbo,3083498,3082773,Acondicionador Brillo Cristalino Glycolic Cristal 750 Ml Elvive,Elvive,22350.0,1847107.0,True,750.0,29.8,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-brillo-cristalino-glycolic-cristal-x-750-ml-elvive/p,False
308,Jumbo,3070986,3070556,Acondicionador Sellador Liso Dream Liso 400 Ml Elvive,Elvive,13350.0,1103306.0,True,400.0,33.375,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-dream-liso-x-400-ml-elvive/p,False
309,Jumbo,3068265,3068093,Acondicionador Probiotics para Cabello Frágil 350 Ml Fructis,Fructis,8250.0,681818.0,True,350.0,23.5714,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-probiotics-x-350-ml-fructis-2/p,False
310,Jumbo,414729,410430,Acondicionador para Bebé Cabello Claro 400 Ml Johnson's,Johnson's,12300.0,1016529.0,True,400.0,30.75,> Mundo Bebe > Higiene para el Bebe > Higiene del Bebé >,acondicionador,estandar,bebe,https://www.jumbo.com.ar/acondicionador-para-bebe-cabello-claro-400-ml-johnson-s/p,False
311,Jumbo,414726,410427,Acondicionador para Niños Fragancia Prolongada 200 Ml Johnson's,Johnson's,6550.0,541322.0,True,200.0,32.75,> Mundo Bebe > Higiene para el Bebe > Higiene del Bebé >,acondicionador,estandar,bebe,https://www.jumbo.com.ar/acondicionador-para-ninos-fragancia-prolongada-200-ml-johnson-s/p,False
312,Jumbo,375298,374016,Acondicionador Color Vive Violeta Matizador 200 Ml Elvive,Elvive,7650.0,632231.0,True,200.0,38.25,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,tratado,https://www.jumbo.com.ar/acondicionador-elvive-colorvive-violeta-matizador-200-ml/p,False
313,Jumbo,3073306,3072811,Acondicionador Pelo Largo y sin Frizz 350 Ml Bagovit,Bagovit,9800.0,809917.0,True,350.0,28.0,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-pelo-largo-y-sin-frizz-x-350-ml-bagovit/p,False
314,Jumbo,3070157,3069765,Acondicionador Colágeno Nutre y Revitaliza 250 Ml Pantene,Pantene,10550.0,871901.0,True,250.0,42.2,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-colageno-x-250-ml-pantene-2/p,False
315,Jumbo,415581,411165,Acondicionador Pro-V Miracles Volumen 400 Ml Pantene,Pantene,10300.0,851240.0,True,400.0,25.75,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-pro-v-miracles-volumen-400-ml-pantene/p,False
316,Jumbo,397915,395650,Acondicionador Colageno Y Vitamina C 650 Ml Sedal,Sedal,9350.0,772727.0,True,650.0,14.3846,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-colageno-y-vitamina-c-650-ml-sedal/p,False
317,Jumbo,384081,382764,Acondicionador Hair Food Revitalizante Sandía 300 Ml Fructis,Fructis,12050.0,995868.0,True,300.0,40.1667,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-fructis-hair-food-sandia-300-ml/p,False
318,Jumbo,25079,22240,Acondicionador 3 Minute Miracle Restauración 170 Ml Pantene,Pantene,10000.0,826446.0,True,170.0,58.8235,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-diario-pantene-pro-v-3-minute-miracle-restauracion-170-ml/p,False
319,Jumbo,397905,395640,Acondicionador Colágeno y Vitamina C 340 Ml Sedal,Sedal,5800.0,479339.0,True,340.0,17.0588,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-colageno-y-vitamina-c-340-ml-sedal/p,False
320,Jumbo,393560,391588,Acondicionador Colageno Y Vitamina C 190 Ml Sedal,Sedal,3900.0,322314.0,True,190.0,20.5263,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-colageno-y-vitamina-c-190-ml-sedal/p,False
321,Jumbo,401199,398537,Acondicionador Pro-v Miracles Con Detox 400 Ml Pantene,Pantene,10300.0,851240.0,True,400.0,25.75,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-pro-v-miracles-con-detox-400-ml-pantene-2/p,False
322,Jumbo,400534,397872,Acondicionador Color Vive para Cabello Teñido 750 Ml Elvive,Elvive,18600.0,1537190.0,True,750.0,24.8,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,tratado,https://www.jumbo.com.ar/acondicionador-elvive-color-vive-750-ml/p,False
323,Jumbo,400533,397871,Acondicionador Color Vive para Cabello Teñido 400 Ml Elvive,Elvive,12050.0,995868.0,True,400.0,30.125,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,tratado,https://www.jumbo.com.ar/acondicionador-elvive-color-vive-400-ml/p,False
324,Jumbo,346771,345446,Acondicionador Oleo Extraordinario Nutrición Intensa Coco 200 Ml Elvive,Elvive,7250.0,599174.0,True,200.0,36.25,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-elvive-oleo-extraordinario-coco-200-ml/p,False
325,Jumbo,400521,397859,Acondicionador Color Vive para Cabello Teñido 200 Ml Elvive,Elvive,7250.0,599174.0,True,200.0,36.25,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,tratado,https://www.jumbo.com.ar/acondicionador-elvive-color-vive-200-ml/p,False
326,Jumbo,3074194,3073690,Acondicionador Hair Food Anti-quiebre Ananá 300 Ml Fructis,Fructis,12050.0,995868.0,True,300.0,40.1667,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-fructis-pina-300ml/p,False
327,Jumbo,307401,306638,Acondicionador Dermo Protección Caída 300 Ml Head y Shoulders,Head & Shoulders,12200.0,1008264.0,True,300.0,40.6667,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-dermo-proteccion-caida-300-ml-head-shoulders/p,False
328,Jumbo,410396,406402,Acondicionador Anti-caída Herbolaria Milenaria 400 Ml Tio Nacho,Tio Nacho,8100.0,669421.0,True,400.0,20.25,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-herbolaria-400-ml-tio-nacho/p,False
329,Jumbo,3083501,3082776,Acondicionador Brillo Cristalino Glycolic Cristal X 400 Ml Elvive,Elvive,12750.0,1053719.0,True,400.0,31.875,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,profesional,general,https://www.jumbo.com.ar/acondicionador-brillo-cristalino-glycolic-cristal-x-400-ml-elvive/p,False
330,Jumbo,3086507,3085729,Acondicionador Reparación Profunda Keratina Vegetal 415 Ml Tio Nacho Acondicionador Keratina Vegetal X 415 Ml Tio Nacho,Tio Nacho,10800.0,892562.0,True,415.0,26.0241,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,tratado,https://www.jumbo.com.ar/acondicionador-keratina-vegetal-x-415-ml-tio-nacho/p,False
331,Jumbo,412487,408095,Acondicionador Recarga Nutritiva para Cabello Seco 350 Ml Fructis,Fructis,5900.0,487603.0,True,350.0,16.8571,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,seco_danado,https://www.jumbo.com.ar/acondicionador-fructis-recarga-nutritiva-200-ml/p,False
332,Jumbo,3068434,3068184,Acondicionador Ácido Glicólico para Cabellos Teñidos 350 Ml Capilatis,Capilatis,12650.0,1045455.0,True,350.0,36.1429,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,tratado,https://www.jumbo.com.ar/acondicionador-con-acido-glicolico-capilatis/p,False
333,Jumbo,349469,348129,Acondicionador Protección con Óleo de Coco y Karité 1000 Ml Plusbelle,Plusbelle,5650.0,466942.0,True,1000.0,5.65,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-proteccion-1000-ml-plusbelle/p,False
334,Jumbo,331399,330571,Acondicionador Anti-Caspa Crece Fuerte 300 Ml Head y Shoulders,Head & Shoulders,12200.0,1008264.0,True,300.0,40.6667,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,anticaspa,https://www.jumbo.com.ar/acondicionador-crece-fuerte-300-ml-head-shoulders/p,False
335,Jumbo,349467,348127,Acondicionador Nutrición con Óleo de Argán y Macadamia 1000 Ml Plusbelle,Plusbelle,5600.0,462810.0,True,1000.0,5.6,> Perfumería > Cuidado Capilar > Acondicionador >,acondicionador,estandar,general,https://www.jumbo.com.ar/acondicionador-nutricion-1000-ml-plusbelle/p,False
